id,emp_min,pas_min,st_first_id,st_second_id
66965,14,14,179,316
66966,12,12,179,352
66967,16,16,179,318
66968,18,18,179,319
66969,21,21,179,320
66970,23,23,179,339
66971,25,25,179,321
66972,30,30,179,322
66973,33,33,179,323
66974,37,37,179,324
66975,40,40,179,325
66976,44,44,179,326
66977,47,47,179,327
66978,50,50,179,328
66979,53,53,179,329
66980,58,58,179,330
66981,70,70,179,367
66982,60,60,179,369
66983,56,56,179,370
66984,53,53,179,371
66985,51,51,179,372
66986,48,48,179,373
66987,42,42,179,374
66988,40,40,179,375
66989,37,37,179,376
66990,34,34,179,377
66991,31,31,179,378
66992,28,28,179,379
66993,25,25,179,380
66994,19,19,179,381
66995,13,13,179,384
66996,11,11,179,385
66997,8,8,179,386
66998,11,11,179,387
66999,14,14,179,388
67000,16,16,179,389
67001,19,19,179,390
67002,22,22,179,391
67003,25,25,179,392
67004,27,27,179,393
67005,32,32,179,394
67006,35,35,179,395
67007,38,38,179,396
67008,40,40,179,397
67009,43,43,179,398
67010,46,46,179,399
67011,48,48,179,400
67012,51,51,179,401
67013,54,54,179,402
67014,57,57,179,403
67015,59,59,179,404
67016,62,62,179,405
67017,64,64,179,406
67018,66,66,179,407
67019,41,41,179,413
67020,36,36,179,414
67021,33,33,179,415
67022,30,30,179,416
67023,27,27,179,417
67024,23,23,179,418
67025,20,20,179,419
67026,17,17,179,420
67027,14,14,179,421
67028,11,11,179,422
67029,6,6,179,423
67030,10,10,179,424
67031,14,14,179,425
67032,20,20,179,426
67033,21,23,179,427
67034,24,26,179,428
67035,30,35,179,451
67036,30,36,179,430
67037,32,39,179,431
67038,30,42,179,432
67039,33,45,179,433
67040,35,47,179,434
67041,38,50,179,435
67042,41,53,179,436
67043,44,56,179,437
67044,47,59,179,438
67045,51,63,179,439
67046,54,66,179,440
67047,58,70,179,441
67048,63,75,179,442
67049,65,77,179,443
67050,68,80,179,444
67051,71,83,179,445
67052,74,86,179,446
67053,77,89,179,447
67054,2,2,180,181
67055,4,4,180,182
67056,8,8,180,183
67057,10,10,180,184
67058,13,13,180,185
67059,16,16,180,186
67060,18,18,180,187
67061,21,21,180,188
67062,24,24,180,189
67063,27,27,180,190
67064,20,20,180,261
67065,23,24,180,249
67066,26,26,180,248
67067,25,25,180,247
67068,28,28,180,246
67069,30,35,180,245
67070,29,29,180,341
67071,32,32,180,342
67072,34,34,180,343
67073,33,33,180,344
67074,36,44,180,345
67075,39,43,180,346
67076,39,40,180,347
67077,36,38,180,348
67078,34,35,180,349
67079,31,32,180,350
67080,29,29,180,351
67081,27,27,180,191
67082,24,24,180,364
67083,20,20,180,365
67084,16,16,180,353
67085,13,13,180,354
67086,11,11,180,355
67087,13,13,180,356
67088,16,16,180,357
67089,14,14,180,358
67090,16,25,180,359
67091,19,27,180,360
67092,20,20,180,361
67093,19,19,180,362
67094,17,17,180,363
67095,44,47,180,194
67096,47,50,180,195
67097,47,47,180,196
67098,52,58,180,197
67099,54,59,180,198
67100,56,61,180,199
67101,58,63,180,200
67102,29,34,180,206
67103,27,32,180,207
67104,25,30,180,208
67105,22,26,180,209
67106,19,24,180,210
67107,16,21,180,211
67108,16,16,180,212
67109,15,15,180,213
67110,16,16,180,214
67111,14,14,180,215
67112,15,15,180,216
67113,17,17,180,217
67114,18,18,180,218
67115,20,20,180,219
67116,23,23,180,220
67117,25,25,180,221
67118,30,30,180,222
67119,32,33,180,452
67120,32,32,180,224
67121,32,32,180,225
67122,34,34,180,226
67123,34,41,180,227
67124,32,43,180,228
67125,35,42,180,229
67126,38,39,180,230
67127,35,35,180,231
67128,33,33,180,201
67129,30,36,180,202
67130,28,28,180,203
67131,32,39,180,204
67132,32,37,180,205
67133,16,16,180,335
67134,18,18,180,334
67135,21,21,180,333
67136,25,25,180,332
67137,27,27,180,265
67138,30,30,180,264
67139,32,32,180,263
67140,35,35,180,262
67141,59,59,180,270
67142,54,54,180,271
67143,52,52,180,272
67144,49,49,180,273
67145,46,46,180,274
67146,44,44,180,275
67147,40,40,180,276
67148,38,38,180,277
67149,37,38,180,278
67150,35,36,180,279
67151,31,32,180,280
67152,25,25,180,282
67153,23,23,180,284
67154,27,27,180,285
67155,22,22,180,286
67156,25,25,180,287
67157,28,28,180,288
67158,30,30,180,289
67159,33,73,180,290
67160,36,76,180,291
67161,38,78,180,292
67162,41,81,180,293
67163,44,84,180,294
67164,47,87,180,295
67165,52,92,180,296
67166,63,63,180,297
67167,59,59,180,298
67168,56,56,180,299
67169,52,52,180,300
67170,48,48,180,301
67171,45,45,180,302
67172,42,42,180,331
67173,39,39,180,303
67174,35,35,180,304
67175,32,44,180,305
67176,30,41,180,306
67177,27,38,180,307
67178,24,35,180,308
67179,21,21,180,309
67180,23,23,180,366
67181,22,22,180,310
67182,17,17,180,311
67183,11,11,180,312
67184,8,8,180,313
67185,11,11,180,314
67186,13,13,180,315
67187,13,13,180,316
67188,10,10,180,352
67189,13,13,180,318
67190,16,16,180,319
67191,18,18,180,320
67192,20,20,180,339
67193,23,23,180,321
67194,27,27,180,322
67195,31,31,180,323
67196,34,34,180,324
67197,37,37,180,325
67198,41,41,180,326
67199,45,45,180,327
67200,47,47,180,328
67201,50,50,180,329
67202,55,55,180,330
67203,72,72,180,367
67204,63,63,180,369
67205,59,59,180,370
67206,56,56,180,371
67207,53,53,180,372
67208,50,50,180,373
67209,45,45,180,374
67210,42,42,180,375
67211,40,40,180,376
67212,37,37,180,377
67213,34,34,180,378
67214,31,31,180,379
67215,27,27,180,380
67216,22,22,180,381
67217,15,37,180,384
67218,13,39,180,385
67219,10,10,180,386
67220,13,45,180,387
67221,16,48,180,388
67222,18,50,180,389
67223,21,54,180,390
67224,21,21,180,391
67225,24,24,180,392
67226,26,26,180,393
67227,31,31,180,394
67228,34,34,180,395
67229,37,37,180,396
67230,39,39,180,397
67231,42,42,180,398
67232,45,45,180,399
67233,47,47,180,400
67234,50,50,180,401
67235,53,53,180,402
67236,56,56,180,403
67237,58,58,180,404
67238,61,61,180,405
67239,63,63,180,406
67240,65,65,180,407
67241,43,43,180,413
67242,38,38,180,414
67243,35,35,180,415
67244,32,32,180,416
67245,29,29,180,417
67246,25,25,180,418
67247,22,22,180,419
67248,19,19,180,420
67249,16,16,180,421
67250,13,13,180,422
67251,8,8,180,423
67252,12,12,180,424
67253,16,16,180,425
67254,22,22,180,426
67255,23,23,180,427
67256,26,28,180,428
67257,32,37,180,451
67258,32,32,180,430
67259,35,35,180,431
67260,33,44,180,432
67261,36,47,180,433
67262,38,49,180,434
67263,41,52,180,435
67264,44,55,180,436
67265,47,58,180,437
67266,50,61,180,438
67267,54,65,180,439
67268,57,68,180,440
67269,61,72,180,441
67270,66,77,180,442
67271,68,79,180,443
67272,71,82,180,444
67273,74,85,180,445
67274,77,88,180,446
67275,80,91,180,447
67276,2,2,181,182
67277,5,5,181,183
67278,8,8,181,184
67279,11,11,181,185
67280,14,14,181,186
67281,16,16,181,187
67282,19,19,181,188
67283,22,22,181,189
67284,25,25,181,190
67285,22,22,181,261
67286,26,26,181,249
67287,28,28,181,248
67288,27,27,181,247
67289,30,34,181,246
67290,32,37,181,245
67291,31,35,181,341
67292,34,38,181,342
67293,36,41,181,343
67294,35,35,181,344
67295,38,44,181,345
67296,41,41,181,346
67297,38,38,181,347
67298,35,35,181,348
67299,33,33,181,349
67300,30,30,181,350
67301,27,27,181,351
67302,24,24,181,191
67303,22,22,181,364
67304,18,18,181,365
67305,14,14,181,353
67306,11,11,181,354
67307,8,8,181,355
67308,11,11,181,356
67309,15,15,181,357
67310,16,16,181,358
67311,19,22,181,359
67312,21,25,181,360
67313,22,22,181,361
67314,21,21,181,362
67315,19,19,181,363
67316,46,49,181,194
67317,48,52,181,195
67318,45,45,181,196
67319,50,60,181,197
67320,52,61,181,198
67321,54,63,181,199
67322,56,66,181,200
67323,31,32,181,206
67324,29,30,181,207
67325,27,28,181,208
67326,24,24,181,209
67327,22,22,181,210
67328,18,19,181,211
67329,16,17,181,212
67330,15,16,181,213
67331,14,14,181,214
67332,12,12,181,215
67333,13,13,181,216
67334,15,15,181,217
67335,16,16,181,218
67336,18,18,181,219
67337,21,21,181,220
67338,23,23,181,221
67339,28,28,181,222
67340,31,31,181,452
67341,32,32,181,224
67342,34,35,181,225
67343,36,36,181,226
67344,36,39,181,227
67345,34,41,181,228
67346,37,44,181,229
67347,40,41,181,230
67348,37,37,181,231
67349,35,35,181,201
67350,33,38,181,202
67351,30,30,181,203
67352,34,37,181,204
67353,34,34,181,205
67354,17,17,181,335
67355,20,20,181,334
67356,23,23,181,333
67357,26,26,181,332
67358,29,29,181,265
67359,32,32,181,264
67360,34,34,181,263
67361,37,37,181,262
67362,61,61,181,270
67363,56,56,181,271
67364,54,54,181,272
67365,51,51,181,273
67366,48,48,181,274
67367,46,46,181,275
67368,42,42,181,276
67369,40,40,181,277
67370,39,40,181,278
67371,37,38,181,279
67372,33,34,181,280
67373,27,27,181,282
67374,25,25,181,284
67375,29,54,181,285
67376,24,24,181,286
67377,27,63,181,287
67378,30,66,181,288
67379,32,32,181,289
67380,35,75,181,290
67381,38,78,181,291
67382,40,80,181,292
67383,43,83,181,293
67384,46,86,181,294
67385,49,89,181,295
67386,54,94,181,296
67387,66,66,181,297
67388,62,62,181,298
67389,59,59,181,299
67390,54,54,181,300
67391,50,50,181,301
67392,48,48,181,302
67393,45,45,181,331
67394,42,55,181,303
67395,38,38,181,304
67396,34,46,181,305
67397,32,43,181,306
67398,29,40,181,307
67399,26,37,181,308
67400,23,23,181,309
67401,25,25,181,366
67402,24,24,181,310
67403,19,19,181,311
67404,13,13,181,312
67405,10,10,181,313
67406,13,13,181,314
67407,13,13,181,315
67408,11,11,181,316
67409,7,7,181,352
67410,11,11,181,318
67411,13,13,181,319
67412,16,16,181,320
67413,18,18,181,339
67414,20,20,181,321
67415,25,25,181,322
67416,28,28,181,323
67417,32,32,181,324
67418,35,35,181,325
67419,39,39,181,326
67420,42,42,181,327
67421,45,45,181,328
67422,48,48,181,329
67423,53,53,181,330
67424,74,74,181,367
67425,65,65,181,369
67426,61,61,181,370
67427,58,58,181,371
67428,55,55,181,372
67429,52,52,181,373
67430,47,47,181,374
67431,44,44,181,375
67432,42,42,181,376
67433,39,39,181,377
67434,36,36,181,378
67435,33,33,181,379
67436,29,29,181,380
67437,24,24,181,381
67438,18,39,181,384
67439,15,41,181,385
67440,12,12,181,386
67441,15,47,181,387
67442,18,50,181,388
67443,20,52,181,389
67444,24,56,181,390
67445,23,23,181,391
67446,26,61,181,392
67447,28,64,181,393
67448,33,68,181,394
67449,36,71,181,395
67450,39,74,181,396
67451,41,77,181,397
67452,44,79,181,398
67453,47,82,181,399
67454,49,85,181,400
67455,52,88,181,401
67456,55,91,181,402
67457,58,93,181,403
67458,60,96,181,404
67459,63,98,181,405
67460,65,101,181,406
67461,67,103,181,407
67462,45,45,181,413
67463,40,40,181,414
67464,37,37,181,415
67465,34,34,181,416
67466,31,31,181,417
67467,27,27,181,418
67468,24,24,181,419
67469,21,21,181,420
67470,18,18,181,421
67471,15,15,181,422
67472,10,10,181,423
67473,14,14,181,424
67474,18,18,181,425
67475,24,24,181,426
67476,25,25,181,427
67477,28,30,181,428
67478,31,31,181,451
67479,30,30,181,430
67480,33,33,181,431
67481,35,46,181,432
67482,38,49,181,433
67483,40,51,181,434
67484,43,54,181,435
67485,46,57,181,436
67486,49,60,181,437
67487,52,63,181,438
67488,56,67,181,439
67489,59,70,181,440
67490,63,74,181,441
67491,68,79,181,442
67492,70,81,181,443
67493,73,84,181,444
67494,76,87,181,445
67495,79,90,181,446
67496,82,93,181,447
67497,3,3,182,183
67498,6,6,182,184
67499,9,9,182,185
67500,12,12,182,186
67501,14,14,182,187
67502,17,17,182,188
67503,20,20,182,189
67504,23,23,182,190
67505,24,24,182,261
67506,28,28,182,249
67507,30,31,182,248
67508,29,29,182,247
67509,32,37,182,246
67510,34,39,182,245
67511,33,37,182,341
67512,36,40,182,342
67513,39,43,182,343
67514,38,38,182,344
67515,40,42,182,345
67516,39,39,182,346
67517,36,36,182,347
67518,33,33,182,348
67519,31,31,182,349
67520,28,28,182,350
67521,25,25,182,351
67522,22,22,182,191
67523,20,20,182,364
67524,16,16,182,365
67525,12,12,182,353
67526,9,9,182,354
67527,6,6,182,355
67528,9,9,182,356
67529,13,13,182,357
67530,18,18,182,358
67531,20,20,182,359
67532,23,23,182,360
67533,25,25,182,361
67534,23,23,182,362
67535,22,22,182,363
67536,45,51,182,194
67537,46,54,182,195
67538,43,43,182,196
67539,48,62,182,197
67540,50,64,182,198
67541,52,66,182,199
67542,54,68,182,200
67543,29,34,182,206
67544,27,32,182,207
67545,25,30,182,208
67546,22,26,182,209
67547,20,24,182,210
67548,16,21,182,211
67549,14,19,182,212
67550,13,18,182,213
67551,15,16,182,214
67552,14,14,182,215
67553,15,15,182,216
67554,17,17,182,217
67555,18,18,182,218
67556,20,20,182,219
67557,23,23,182,220
67558,25,25,182,221
67559,30,30,182,222
67560,33,33,182,452
67561,34,34,182,224
67562,36,37,182,225
67563,38,38,182,226
67564,38,41,182,227
67565,36,43,182,228
67566,40,46,182,229
67567,42,44,182,230
67568,39,39,182,231
67569,37,37,182,201
67570,35,40,182,202
67571,32,32,182,203
67572,35,39,182,204
67573,32,36,182,205
67574,15,15,182,335
67575,18,18,182,334
67576,20,20,182,333
67577,24,24,182,332
67578,27,27,182,265
67579,30,30,182,264
67580,33,33,182,263
67581,35,35,182,262
67582,63,63,182,270
67583,58,58,182,271
67584,56,56,182,272
67585,53,53,182,273
67586,50,50,182,274
67587,48,48,182,275
67588,44,44,182,276
67589,42,42,182,277
67590,41,42,182,278
67591,39,40,182,279
67592,35,36,182,280
67593,29,29,182,282
67594,27,27,182,284
67595,31,56,182,285
67596,26,26,182,286
67597,29,65,182,287
67598,32,68,182,288
67599,34,34,182,289
67600,37,77,182,290
67601,40,80,182,291
67602,42,82,182,292
67603,45,85,182,293
67604,48,88,182,294
67605,51,91,182,295
67606,56,96,182,296
67607,68,68,182,297
67608,64,64,182,298
67609,61,61,182,299
67610,56,56,182,300
67611,52,52,182,301
67612,50,50,182,302
67613,47,47,182,331
67614,44,57,182,303
67615,40,40,182,304
67616,37,48,182,305
67617,34,45,182,306
67618,31,42,182,307
67619,28,39,182,308
67620,26,26,182,309
67621,27,27,182,366
67622,26,26,182,310
67623,21,21,182,311
67624,15,15,182,312
67625,12,12,182,313
67626,14,14,182,314
67627,11,11,182,315
67628,9,9,182,316
67629,5,5,182,352
67630,9,9,182,318
67631,11,11,182,319
67632,14,14,182,320
67633,16,16,182,339
67634,18,18,182,321
67635,23,23,182,322
67636,26,26,182,323
67637,30,30,182,324
67638,33,33,182,325
67639,37,37,182,326
67640,40,40,182,327
67641,43,43,182,328
67642,46,46,182,329
67643,51,51,182,330
67644,77,77,182,367
67645,67,67,182,369
67646,63,63,182,370
67647,60,60,182,371
67648,58,58,182,372
67649,55,55,182,373
67650,49,49,182,374
67651,47,47,182,375
67652,44,44,182,376
67653,41,41,182,377
67654,38,38,182,378
67655,35,35,182,379
67656,32,32,182,380
67657,26,26,182,381
67658,20,41,182,384
67659,17,44,182,385
67660,14,14,182,386
67661,17,50,182,387
67662,20,53,182,388
67663,22,55,182,389
67664,26,58,182,390
67665,24,61,182,391
67666,27,64,182,392
67667,29,66,182,393
67668,34,71,182,394
67669,37,74,182,395
67670,40,77,182,396
67671,42,79,182,397
67672,45,82,182,398
67673,48,85,182,399
67674,50,87,182,400
67675,53,90,182,401
67676,56,93,182,402
67677,59,96,182,403
67678,61,98,182,404
67679,64,101,182,405
67680,66,103,182,406
67681,68,105,182,407
67682,46,47,182,413
67683,41,42,182,414
67684,38,39,182,415
67685,35,36,182,416
67686,32,33,182,417
67687,28,29,182,418
67688,25,26,182,419
67689,22,23,182,420
67690,19,20,182,421
67691,16,16,182,422
67692,12,12,182,423
67693,16,16,182,424
67694,20,20,182,425
67695,26,26,182,426
67696,27,27,182,427
67697,30,32,182,428
67698,33,33,182,451
67699,32,32,182,430
67700,35,35,182,431
67701,37,48,182,432
67702,40,51,182,433
67703,41,41,182,434
67704,44,56,182,435
67705,47,59,182,436
67706,50,62,182,437
67707,53,65,182,438
67708,57,69,182,439
67709,60,72,182,440
67710,64,76,182,441
67711,69,81,182,442
67712,71,83,182,443
67713,74,86,182,444
67714,77,89,182,445
67715,80,92,182,446
67716,83,95,182,447
67717,2,2,183,184
67718,5,5,183,185
67719,8,8,183,186
67720,10,10,183,187
67721,13,13,183,188
67722,16,16,183,189
67723,19,19,183,190
67724,28,28,183,261
67725,32,32,183,249
67726,34,34,183,248
67727,33,33,183,247
67728,36,40,183,246
67729,38,43,183,245
67730,37,41,183,341
67731,40,44,183,342
67732,42,44,183,343
67733,40,40,183,344
67734,38,38,183,345
67735,35,35,183,346
67736,32,32,183,347
67737,30,30,183,348
67738,27,27,183,349
67739,24,24,183,350
67740,21,21,183,351
67741,18,18,183,191
67742,16,16,183,364
67743,12,12,183,365
67744,8,8,183,353
67745,5,5,183,354
67746,3,3,183,355
67747,5,5,183,356
67748,9,9,183,357
67749,14,14,183,358
67750,17,17,183,359
67751,19,19,183,360
67752,22,22,183,361
67753,26,26,183,362
67754,25,25,183,363
67755,41,41,183,194
67756,42,42,183,195
67757,39,39,183,196
67758,44,44,183,197
67759,46,46,183,198
67760,48,48,183,199
67761,50,50,183,200
67762,25,25,183,206
67763,24,24,183,207
67764,21,21,183,208
67765,18,18,183,209
67766,16,16,183,210
67767,12,12,183,211
67768,10,10,183,212
67769,10,10,183,213
67770,11,11,183,214
67771,14,17,183,215
67772,15,15,183,216
67773,17,17,183,217
67774,19,19,183,218
67775,21,21,183,219
67776,23,23,183,220
67777,25,25,183,221
67778,31,31,183,222
67779,33,33,183,452
67780,35,35,183,224
67781,37,37,183,225
67782,39,39,183,226
67783,41,41,183,227
67784,40,47,183,228
67785,43,50,183,229
67786,46,47,183,230
67787,43,43,183,231
67788,40,41,183,201
67789,37,37,183,202
67790,35,35,183,203
67791,31,31,183,204
67792,28,28,183,205
67793,11,11,183,335
67794,14,14,183,334
67795,17,17,183,333
67796,20,20,183,332
67797,24,24,183,265
67798,27,27,183,264
67799,29,29,183,263
67800,32,32,183,262
67801,67,67,183,270
67802,62,62,183,271
67803,60,60,183,272
67804,57,57,183,273
67805,54,54,183,274
67806,52,52,183,275
67807,48,48,183,276
67808,46,46,183,277
67809,45,46,183,278
67810,43,44,183,279
67811,39,40,183,280
67812,33,33,183,282
67813,31,31,183,284
67814,35,35,183,285
67815,30,30,183,286
67816,33,69,183,287
67817,36,72,183,288
67818,38,38,183,289
67819,41,81,183,290
67820,44,84,183,291
67821,46,86,183,292
67822,49,89,183,293
67823,52,92,183,294
67824,55,95,183,295
67825,60,100,183,296
67826,72,82,183,297
67827,68,78,183,298
67828,65,75,183,299
67829,60,70,183,300
67830,56,66,183,301
67831,54,64,183,302
67832,51,61,183,331
67833,48,58,183,303
67834,44,54,183,304
67835,40,49,183,305
67836,38,46,183,306
67837,35,43,183,307
67838,32,40,183,308
67839,29,38,183,309
67840,29,31,183,366
67841,27,27,183,310
67842,22,22,183,311
67843,16,16,183,312
67844,13,13,183,313
